Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,24,22,4.6324,4.6682,0,44.441,34.1125,0
0,1,25,22,4.6324,4.6683,0,49.1093,34.1125,0
0,1,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,1,24,24,4.6324,4.6682,0,44.441,43.3772,0
0,0,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,24,24,4.6324,4.6682,0,44.441,43.3772,0
0,1,24,23,4.6323,4.6682,0,44.441,38.7449,0
0,1,24,22,4.6324,4.6682,0,44.441,34.1125,0
0,1,25,22,4.6324,4.6683,0,49.1093,34.1125,0
0,1,26,22,4.6324,4.6682,0,53.7775,34.1125,0
0,1,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,1,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,0,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,1,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,25,22,4.6324,4.6683,0,49.1093,34.1125,0
0,1,26,22,4.6324,4.6682,0,53.7775,34.1125,0
0,1,27,22,4.6324,4.6683,0,58.4457,34.1125,0
0,1,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,1,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,0,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,1,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,26,22,4.6324,4.6682,0,53.7775,34.1125,0
0,1,27,22,4.6324,4.6683,0,58.4457,34.1125,0
0,1,28,22,4.6324,4.6682,0,63.114,34.1125,0
0,1,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,1,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,0,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,1,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,27,22,4.6324,4.6683,0,58.4457,34.1125,0
0,1,28,22,4.6324,4.6682,0,63.114,34.1125,0
0,1,29,22,4.6324,4.66821,0,67.7822,34.1125,0
0,1,29,23,4.6323,4.66821,0,67.7822,38.7449,0
0,1,29,24,4.6324,4.66821,0,67.7822,43.3772,0
0,1,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,0,29,23,4.6323,4.66821,0,67.7822,38.7449,0
0,1,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,1,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,28,22,4.6324,4.6682,0,63.114,34.1125,0
0,1,29,22,4.6324,4.66821,0,67.7822,34.1125,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,24,4.6324,4.66821,0,67.7822,43.3772,0
0,0,0,24,4.6324,4.6683,0,-67.5968,43.3772,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,23,4.6323,4.6683,0,-67.5968,38.7449,0
0,1,1,23,4.6323,4.6682,0,-62.9286,38.7449,0
0,1,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,1,0,25,4.6324,4.6683,0,-67.5968,48.0096,0
0,0,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,0,25,4.6324,4.6683,0,-67.5968,48.0096,0
0,1,0,24,4.6324,4.6683,0,-67.5968,43.3772,0
0,1,0,23,4.6323,4.6683,0,-67.5968,38.7449,0
0,1,1,23,4.6323,4.6682,0,-62.9286,38.7449,0
0,1,2,23,4.6323,4.6683,0,-58.2604,38.7449,0
0,1,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,1,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,0,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,1,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,1,23,4.6323,4.6682,0,-62.9286,38.7449,0
0,1,2,23,4.6323,4.6683,0,-58.2604,38.7449,0
0,1,3,23,4.6323,4.6682,0,-53.5921,38.7449,0
0,1,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,1,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,0,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,1,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,2,23,4.6323,4.6683,0,-58.2604,38.7449,0
0,1,3,23,4.6323,4.6682,0,-53.5921,38.7449,0
0,1,4,23,4.6323,4.6683,0,-48.9239,38.7449,0
0,1,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,1,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,0,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,1,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,3,23,4.6323,4.6682,0,-53.5921,38.7449,0
0,1,4,23,4.6323,4.6683,0,-48.9239,38.7449,0
0,1,5,23,4.6323,4.6682,0,-44.2556,38.7449,0
0,1,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,1,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,0,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,1,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,4,23,4.6323,4.6683,0,-48.9239,38.7449,0
0,1,5,23,4.6323,4.6682,0,-44.2556,38.7449,0
0,1,6,23,4.6323,4.6682,0,-39.5874,38.7449,0
0,1,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,1,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,0,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,1,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,5,23,4.6323,4.6682,0,-44.2556,38.7449,0
0,1,6,23,4.6323,4.6682,0,-39.5874,38.7449,0
0,1,7,23,4.6323,4.6683,0,-34.9192,38.7449,0
0,1,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,1,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,0,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,1,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,6,23,4.6323,4.6682,0,-39.5874,38.7449,0
0,1,7,23,4.6323,4.6683,0,-34.9192,38.7449,0
0,1,8,23,4.6323,4.6682,0,-30.2509,38.7449,0
0,1,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,1,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,0,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,1,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,7,23,4.6323,4.6683,0,-34.9192,38.7449,0
0,1,8,23,4.6323,4.6682,0,-30.2509,38.7449,0
0,1,9,23,4.6323,4.6683,0,-25.5826,38.7449,0
0,1,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,1,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,0,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,1,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,8,23,4.6323,4.6682,0,-30.2509,38.7449,0
0,1,9,23,4.6323,4.6683,0,-25.5826,38.7449,0
0,1,10,23,4.6323,4.6682,0,-20.9144,38.7449,0
0,1,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,1,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,0,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,1,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,9,23,4.6323,4.6683,0,-25.5826,38.7449,0
0,1,10,23,4.6323,4.6682,0,-20.9144,38.7449,0
0,1,11,23,4.6323,4.6683,0,-16.2461,38.7449,0
0,1,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,1,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,0,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,1,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,10,23,4.6323,4.6682,0,-20.9144,38.7449,0
0,1,11,23,4.6323,4.6683,0,-16.2461,38.7449,0
0,1,12,23,4.6323,4.66821,0,-11.5779,38.7449,0
0,1,12,24,4.6324,4.66821,0,-11.5779,43.3772,0
0,1,12,25,4.6324,4.66821,0,-11.5779,48.0096,0
0,1,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,0,12,24,4.6324,4.66821,0,-11.5779,43.3772,0
0,1,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,1,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,11,23,4.6323,4.6683,0,-16.2461,38.7449,0
0,1,12,23,4.6323,4.66821,0,-11.5779,38.7449,0
0,1,13,23,4.6323,4.66824,0,-6.90967,38.7449,0
0,1,13,24,4.6324,4.66824,0,-6.90967,43.3772,0
0,1,13,25,4.6324,4.66824,0,-6.90967,48.0096,0
0,1,12,25,4.6324,4.66821,0,-11.5779,48.0096,0
0,0,13,24,4.6324,4.66824,0,-6.90967,43.3772,0
0,1,12,25,4.6324,4.66821,0,-11.5779,48.0096,0
0,1,12,24,4.6324,4.66821,0,-11.5779,43.3772,0
0,1,12,23,4.6323,4.66821,0,-11.5779,38.7449,0
0,1,13,23,4.6323,4.66824,0,-6.90967,38.7449,0
0,1,14,23,4.6323,4.66824,0,-2.24143,38.7449,0
0,1,14,24,4.6324,4.66824,0,-2.24143,43.3772,0
0,1,14,25,4.6324,4.66824,0,-2.24143,48.0096,0
0,1,13,25,4.6324,4.66824,0,-6.90967,48.0096,0
0,0,14,24,4.6324,4.66824,0,-2.24143,43.3772,0
0,1,13,25,4.6324,4.66824,0,-6.90967,48.0096,0
0,1,13,24,4.6324,4.66824,0,-6.90967,43.3772,0
0,1,13,23,4.6323,4.66824,0,-6.90967,38.7449,0
0,1,14,23,4.6323,4.66824,0,-2.24143,38.7449,0
0,1,15,23,4.6323,4.66825,0,2.42682,38.7449,0
0,1,15,24,4.6324,4.66825,0,2.42682,43.3772,0
0,1,15,25,4.6324,4.66825,0,2.42682,48.0096,0
0,1,14,25,4.6324,4.66824,0,-2.24143,48.0096,0
0,0,15,24,4.6324,4.66825,0,2.42682,43.3772,0
0,1,14,25,4.6324,4.66824,0,-2.24143,48.0096,0
0,1,14,24,4.6324,4.66824,0,-2.24143,43.3772,0
0,1,14,23,4.6323,4.66824,0,-2.24143,38.7449,0
0,1,15,23,4.6323,4.66825,0,2.42682,38.7449,0
0,1,16,23,4.6323,4.66824,0,7.09506,38.7449,0
0,1,16,24,4.6324,4.66824,0,7.09506,43.3772,0
0,1,16,25,4.6324,4.66824,0,7.09506,48.0096,0
0,1,15,25,4.6324,4.66825,0,2.42682,48.0096,0
0,0,16,24,4.6324,4.66824,0,7.09506,43.3772,0
0,1,15,25,4.6324,4.66825,0,2.42682,48.0096,0
0,1,15,24,4.6324,4.66825,0,2.42682,43.3772,0
0,1,15,23,4.6323,4.66825,0,2.42682,38.7449,0
0,1,16,23,4.6323,4.66824,0,7.09506,38.7449,0
0,1,17,23,4.6323,4.66822,0,11.7633,38.7449,0
0,1,17,24,4.6324,4.66822,0,11.7633,43.3772,0
0,1,17,25,4.6324,4.66822,0,11.7633,48.0096,0
0,1,16,25,4.6324,4.66824,0,7.09506,48.0096,0
0,0,17,24,4.6324,4.66822,0,11.7633,43.3772,0
0,1,16,25,4.6324,4.66824,0,7.09506,48.0096,0
0,1,16,24,4.6324,4.66824,0,7.09506,43.3772,0
0,1,16,23,4.6323,4.66824,0,7.09506,38.7449,0
0,1,17,23,4.6323,4.66822,0,11.7633,38.7449,0
0,1,18,23,4.6323,4.6683,0,16.4315,38.7449,0
0,1,18,24,4.6324,4.6683,0,16.4315,43.3772,0
0,1,18,25,4.6324,4.6683,0,16.4315,48.0096,0
0,1,17,25,4.6324,4.66822,0,11.7633,48.0096,0
0,0,18,24,4.6324,4.6683,0,16.4315,43.3772,0
0,1,17,25,4.6324,4.66822,0,11.7633,48.0096,0
0,1,17,24,4.6324,4.66822,0,11.7633,43.3772,0
0,1,17,23,4.6323,4.66822,0,11.7633,38.7449,0
0,1,18,23,4.6323,4.6683,0,16.4315,38.7449,0
0,1,19,23,4.6323,4.6682,0,21.0998,38.7449,0
0,1,19,24,4.6324,4.6682,0,21.0998,43.3772,0
0,1,19,25,4.6324,4.6682,0,21.0998,48.0096,0
0,1,18,25,4.6324,4.6683,0,16.4315,48.0096,0
0,0,19,24,4.6324,4.6682,0,21.0998,43.3772,0
0,1,18,25,4.6324,4.6683,0,16.4315,48.0096,0
0,1,18,24,4.6324,4.6683,0,16.4315,43.3772,0
0,1,18,23,4.6323,4.6683,0,16.4315,38.7449,0
0,1,19,23,4.6323,4.6682,0,21.0998,38.7449,0
0,1,20,23,4.6323,4.6683,0,25.7681,38.7449,0
0,1,20,24,4.6324,4.6683,0,25.7681,43.3772,0
0,1,20,25,4.6324,4.6683,0,25.7681,48.0096,0
0,1,19,25,4.6324,4.6682,0,21.0998,48.0096,0
0,0,20,24,4.6324,4.6683,0,25.7681,43.3772,0
0,1,19,25,4.6324,4.6682,0,21.0998,48.0096,0
0,1,19,24,4.6324,4.6682,0,21.0998,43.3772,0
0,1,19,23,4.6323,4.6682,0,21.0998,38.7449,0
0,1,20,23,4.6323,4.6683,0,25.7681,38.7449,0
0,1,21,23,4.6323,4.6682,0,30.4363,38.7449,0
0,1,21,24,4.6324,4.6682,0,30.4363,43.3772,0
0,1,21,25,4.6324,4.6682,0,30.4363,48.0096,0
0,1,20,25,4.6324,4.6683,0,25.7681,48.0096,0
0,0,21,24,4.6324,4.6682,0,30.4363,43.3772,0
0,1,20,25,4.6324,4.6683,0,25.7681,48.0096,0
0,1,20,24,4.6324,4.6683,0,25.7681,43.3772,0
0,1,20,23,4.6323,4.6683,0,25.7681,38.7449,0
0,1,21,23,4.6323,4.6682,0,30.4363,38.7449,0
0,1,22,23,4.6323,4.6682,0,35.1045,38.7449,0
0,1,22,24,4.6324,4.6682,0,35.1045,43.3772,0
0,1,22,25,4.6324,4.6682,0,35.1045,48.0096,0
0,1,21,25,4.6324,4.6682,0,30.4363,48.0096,0
0,0,22,24,4.6324,4.6682,0,35.1045,43.3772,0
0,1,21,25,4.6324,4.6682,0,30.4363,48.0096,0
0,1,21,24,4.6324,4.6682,0,30.4363,43.3772,0
0,1,21,23,4.6323,4.6682,0,30.4363,38.7449,0
0,1,22,23,4.6323,4.6682,0,35.1045,38.7449,0
0,1,23,23,4.6323,4.6683,0,39.7728,38.7449,0
0,1,23,24,4.6324,4.6683,0,39.7728,43.3772,0
0,1,23,25,4.6324,4.6683,0,39.7728,48.0096,0
0,1,22,25,4.6324,4.6682,0,35.1045,48.0096,0
0,0,23,24,4.6324,4.6683,0,39.7728,43.3772,0
0,1,22,25,4.6324,4.6682,0,35.1045,48.0096,0
0,1,22,24,4.6324,4.6682,0,35.1045,43.3772,0
0,1,22,23,4.6323,4.6682,0,35.1045,38.7449,0
0,1,23,23,4.6323,4.6683,0,39.7728,38.7449,0
0,1,24,23,4.6323,4.6682,0,44.441,38.7449,0
0,1,24,24,4.6324,4.6682,0,44.441,43.3772,0
0,1,24,25,4.6324,4.6682,0,44.441,48.0096,0
0,1,23,25,4.6324,4.6683,0,39.7728,48.0096,0
0,0,24,24,4.6324,4.6682,0,44.441,43.3772,0
0,1,23,25,4.6324,4.6683,0,39.7728,48.0096,0
0,1,23,24,4.6324,4.6683,0,39.7728,43.3772,0
0,1,23,23,4.6323,4.6683,0,39.7728,38.7449,0
0,1,24,23,4.6323,4.6682,0,44.441,38.7449,0
0,1,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,1,25,25,4.6324,4.6683,0,49.1093,48.0096,0
0,1,24,25,4.6324,4.6682,0,44.441,48.0096,0
0,0,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,1,24,25,4.6324,4.6682,0,44.441,48.0096,0
0,1,24,24,4.6324,4.6682,0,44.441,43.3772,0
0,1,24,23,4.6323,4.6682,0,44.441,38.7449,0
0,1,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,1,26,25,4.6324,4.6682,0,53.7775,48.0096,0
0,1,25,25,4.6324,4.6683,0,49.1093,48.0096,0
0,0,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,1,25,25,4.6324,4.6683,0,49.1093,48.0096,0
0,1,25,24,4.6324,4.6683,0,49.1093,43.3772,0
0,1,25,23,4.6323,4.6683,0,49.1093,38.7449,0
0,1,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,1,27,25,4.6324,4.6683,0,58.4457,48.0096,0
0,1,26,25,4.6324,4.6682,0,53.7775,48.0096,0
0,0,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,1,26,25,4.6324,4.6682,0,53.7775,48.0096,0
0,1,26,24,4.6324,4.6682,0,53.7775,43.3772,0
0,1,26,23,4.6323,4.6682,0,53.7775,38.7449,0
0,1,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,1,28,25,4.6324,4.6682,0,63.114,48.0096,0
0,1,27,25,4.6324,4.6683,0,58.4457,48.0096,0
0,0,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,1,27,25,4.6324,4.6683,0,58.4457,48.0096,0
0,1,27,24,4.6324,4.6683,0,58.4457,43.3772,0
0,1,27,23,4.6323,4.6683,0,58.4457,38.7449,0
0,1,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,29,23,4.6323,4.66821,0,67.7822,38.7449,0
0,1,29,24,4.6324,4.66821,0,67.7822,43.3772,0
0,1,29,25,4.6324,4.66821,0,67.7822,48.0096,0
0,1,28,25,4.6324,4.6682,0,63.114,48.0096,0
0,0,29,24,4.6324,4.66821,0,67.7822,43.3772,0
0,1,28,25,4.6324,4.6682,0,63.114,48.0096,0
0,1,28,24,4.6324,4.6682,0,63.114,43.3772,0
0,1,28,23,4.6323,4.6682,0,63.114,38.7449,0
0,1,29,23,4.6323,4.66821,0,67.7822,38.7449,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,25,4.6324,4.66821,0,67.7822,48.0096,0
0,0,0,25,4.6324,4.6683,0,-67.5968,48.0096,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,24,4.6324,4.6683,0,-67.5968,43.3772,0
0,1,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,1,1,26,4.6323,4.6682,0,-62.9286,52.642,0
0,1,0,26,4.6323,4.6683,0,-67.5968,52.642,0
0,0,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,1,0,26,4.6323,4.6683,0,-67.5968,52.642,0
0,1,0,25,4.6324,4.6683,0,-67.5968,48.0096,0
0,1,0,24,4.6324,4.6683,0,-67.5968,43.3772,0
0,1,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,1,2,26,4.6323,4.6683,0,-58.2604,52.642,0
0,1,1,26,4.6323,4.6682,0,-62.9286,52.642,0
0,0,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,1,1,26,4.6323,4.6682,0,-62.9286,52.642,0
0,1,1,25,4.6324,4.6682,0,-62.9286,48.0096,0
0,1,1,24,4.6324,4.6682,0,-62.9286,43.3772,0
0,1,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,1,3,26,4.6323,4.6682,0,-53.5921,52.642,0
0,1,2,26,4.6323,4.6683,0,-58.2604,52.642,0
0,0,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,1,2,26,4.6323,4.6683,0,-58.2604,52.642,0
0,1,2,25,4.6324,4.6683,0,-58.2604,48.0096,0
0,1,2,24,4.6324,4.6683,0,-58.2604,43.3772,0
0,1,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,1,4,26,4.6323,4.6683,0,-48.9239,52.642,0
0,1,3,26,4.6323,4.6682,0,-53.5921,52.642,0
0,0,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,1,3,26,4.6323,4.6682,0,-53.5921,52.642,0
0,1,3,25,4.6324,4.6682,0,-53.5921,48.0096,0
0,1,3,24,4.6324,4.6682,0,-53.5921,43.3772,0
0,1,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,1,5,26,4.6323,4.6682,0,-44.2556,52.642,0
0,1,4,26,4.6323,4.6683,0,-48.9239,52.642,0
0,0,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,1,4,26,4.6323,4.6683,0,-48.9239,52.642,0
0,1,4,25,4.6324,4.6683,0,-48.9239,48.0096,0
0,1,4,24,4.6324,4.6683,0,-48.9239,43.3772,0
0,1,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,1,6,26,4.6323,4.6682,0,-39.5874,52.642,0
0,1,5,26,4.6323,4.6682,0,-44.2556,52.642,0
0,0,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,1,5,26,4.6323,4.6682,0,-44.2556,52.642,0
0,1,5,25,4.6324,4.6682,0,-44.2556,48.0096,0
0,1,5,24,4.6324,4.6682,0,-44.2556,43.3772,0
0,1,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,1,7,26,4.6323,4.6683,0,-34.9192,52.642,0
0,1,6,26,4.6323,4.6682,0,-39.5874,52.642,0
0,0,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,1,6,26,4.6323,4.6682,0,-39.5874,52.642,0
0,1,6,25,4.6324,4.6682,0,-39.5874,48.0096,0
0,1,6,24,4.6324,4.6682,0,-39.5874,43.3772,0
0,1,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,1,8,26,4.6323,4.6682,0,-30.2509,52.642,0
0,1,7,26,4.6323,4.6683,0,-34.9192,52.642,0
0,0,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,1,7,26,4.6323,4.6683,0,-34.9192,52.642,0
0,1,7,25,4.6324,4.6683,0,-34.9192,48.0096,0
0,1,7,24,4.6324,4.6683,0,-34.9192,43.3772,0
0,1,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,1,9,26,4.6323,4.6683,0,-25.5826,52.642,0
0,1,8,26,4.6323,4.6682,0,-30.2509,52.642,0
0,0,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,1,8,26,4.6323,4.6682,0,-30.2509,52.642,0
0,1,8,25,4.6324,4.6682,0,-30.2509,48.0096,0
0,1,8,24,4.6324,4.6682,0,-30.2509,43.3772,0
0,1,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,1,10,26,4.6323,4.6682,0,-20.9144,52.642,0
0,1,9,26,4.6323,4.6683,0,-25.5826,52.642,0
0,0,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,1,9,26,4.6323,4.6683,0,-25.5826,52.642,0
0,1,9,25,4.6324,4.6683,0,-25.5826,48.0096,0
0,1,9,24,4.6324,4.6683,0,-25.5826,43.3772,0
0,1,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,1,11,26,4.6323,4.6683,0,-16.2461,52.642,0
0,1,10,26,4.6323,4.6682,0,-20.9144,52.642,0
0,0,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,1,10,26,4.6323,4.6682,0,-20.9144,52.642,0
0,1,10,25,4.6324,4.6682,0,-20.9144,48.0096,0
0,1,10,24,4.6324,4.6682,0,-20.9144,43.3772,0
0,1,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,12,24,4.6324,4.66821,0,-11.5779,43.3772,0
0,1,12,25,4.6324,4.66821,0,-11.5779,48.0096,0
0,1,12,26,4.6323,4.66821,0,-11.5779,52.642,0
0,1,11,26,4.6323,4.6683,0,-16.2461,52.642,0
0,0,12,25,4.6324,4.66821,0,-11.5779,48.0096,0
0,1,11,26,4.6323,4.6683,0,-16.2461,52.642,0
0,1,11,25,4.6324,4.6683,0,-16.2461,48.0096,0
0,1,11,24,4.6324,4.6683,0,-16.2461,43.3772,0
0,1,12,24,4.6324,4.66821,0,-11.5779,43.3772,0
0,1,13,24,4.6324,4.66824,0,-6.90967,43.3772,0
0,1,13,25,4.6324,4.66824,0,-6.90967,48.0096,0
